"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat May 09 02:18:38 CDT 2026","Sat May 09 02:18:52 CDT 2026","13706","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v37","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v37","test_positive_flow_S178_v37","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:39:58 CDT 2026","Sat May 09 00:40:03 CDT 2026","5086","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] OVERFLOW (v75)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v75_fault_Root1_OVERFLOW","test_negative_flow_S749_v75_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:28:10 CDT 2026","Sat May 09 00:28:23 CDT 2026","12917","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SPECIAL_CHARACTERS (v124)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v124_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S749_v124_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:27:14 CDT 2026","Sat May 09 01:27:27 CDT 2026","12682","ts-admin-basic-info-service","Flow_Scenario_994 | PUT /api/v1/adminbasicservice/adminbasic/stations","[Valid] v19","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_994","test_positive_flow_S994_v19","test_positive_flow_S994_v19","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:31:15 CDT 2026","Sat May 09 00:31:23 CDT 2026","8683","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] TYPE_MISMATCH (v35)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v35_fault_Root1_TYPE_MISMATCH","test_negative_flow_S749_v35_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 02:07:31 CDT 2026","Sat May 09 02:07:44 CDT 2026","13278","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] SPECIAL_CHARACTERS (v165)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v165_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S3_v165_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:25:29 CDT 2026","Fri May 08 23:25:34 CDT 2026","5047","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v127)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v127_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v127_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:41:19 CDT 2026","Sat May 09 01:41:32 CDT 2026","13111","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] OVERFLOW (v51)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v51_fault_Root1_OVERFLOW","test_negative_flow_S3_v51_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:47:43 CDT 2026","Sat May 09 01:47:57 CDT 2026","14219","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] SPECIAL_CHARACTERS (v175)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v175_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S3_v175_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:32:50 CDT 2026","Sat May 09 01:33:04 CDT 2026","13323","ts-admin-basic-info-service","Flow_Scenario_994 | PUT /api/v1/adminbasicservice/adminbasic/stations","[Valid] v90","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_994","test_positive_flow_S994_v90","test_positive_flow_S994_v90","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:31:55 CDT 2026","Fri May 08 23:32:00 CDT 2026","5066","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v82)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v82_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v82_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:35:46 CDT 2026","Fri May 08 23:35:55 CDT 2026","9229","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v22)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v22_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v22_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:32:36 CDT 2026","Sat May 09 00:32:45 CDT 2026","8625","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SPECIAL_CHARACTERS (v22)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v22_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S749_v22_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:51:45 CDT 2026","Fri May 08 23:51:54 CDT 2026","9220","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v260)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v260_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v260_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:06:34 CDT 2026","Sat May 09 01:06:48 CDT 2026","13343","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Fault: GET__api_v1_consignservice_consigns_order__id_] TYPE_MISMATCH (v53)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_negative_flow_S894_v53_fault_Root1_TYPE_MISMATCH","test_negative_flow_S894_v53_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:03:30 CDT 2026","Sat May 09 00:03:40 CDT 2026","9665","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] TYPE_MISMATCH (v83)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v83_fault_Root1_TYPE_MISMATCH","test_negative_flow_S276_v83_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:32:17 CDT 2026","Sat May 09 00:32:26 CDT 2026","9264","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] TYPE_MISMATCH (v41)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v41_fault_Root1_TYPE_MISMATCH","test_negative_flow_S749_v41_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:55:53 CDT 2026","Sat May 09 00:56:05 CDT 2026","12498","ts-execute-service","Flow_Scenario_420 | GET /api/v1/executeservice/execute/execute/{orderId}","[Fault: GET__api_v1_executeservice_execute_execute__orderId_] EMPTY_INPUT (v46)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_420","test_negative_flow_S420_v46_fault_Root1_EMPTY_INPUT","test_negative_flow_S420_v46_fault_Root1_EMPTY_INPUT","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:30:14 CDT 2026","Sat May 09 00:30:23 CDT 2026","9269","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Valid] v3","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_positive_flow_S749_v3","test_positive_flow_S749_v3","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:31:47 CDT 2026","Sat May 09 01:31:59 CDT 2026","12577","ts-admin-basic-info-service","Flow_Scenario_994 | PUT /api/v1/adminbasicservice/adminbasic/stations","[Valid] v74","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_994","test_positive_flow_S994_v74","test_positive_flow_S994_v74","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:25:43 CDT 2026","Fri May 08 23:25:48 CDT 2026","5048","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] TYPE_MISMATCH (v77)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v77_fault_Root1_TYPE_MISMATCH","test_negative_flow_S475_v77_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:40:18 CDT 2026","Sat May 09 02:40:31 CDT 2026","13170","ts-admin-travel-service","Flow_Scenario_1088 | DELETE /api/v1/admintravelservice/admintravel/{tripId}","[Valid] v4","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_1088","test_positive_flow_S1088_v4","test_positive_flow_S1088_v4","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:17:17 CDT 2026","Sat May 09 00:17:30 CDT 2026","13434","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v131)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v131_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v131_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:08:36 CDT 2026","Sat May 09 02:08:49 CDT 2026","13003","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Valid] v12","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_positive_flow_S3_v12","test_positive_flow_S3_v12","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:24:22 CDT 2026","Sat May 09 00:24:34 CDT 2026","12525","ts-admin-basic-info-service","Flow_Scenario_1040 | POST /api/v1/adminbasicservice/adminbasic/stations","[Valid] v63","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_1040","test_positive_flow_S1040_v63","test_positive_flow_S1040_v63","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:33:17 CDT 2026","Sat May 09 01:33:30 CDT 2026","12942","ts-admin-basic-info-service","Flow_Scenario_994 | PUT /api/v1/adminbasicservice/adminbasic/stations","[Valid] v94","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_994","test_positive_flow_S994_v94","test_positive_flow_S994_v94","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:05:47 CDT 2026","Sat May 09 00:06:01 CDT 2026","13895","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SEMANTIC_MISMATCH (v95)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v95_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S276_v95_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:28:41 CDT 2026","Fri May 08 23:28:46 CDT 2026","5051","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v42)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v42_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v42_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:32:50 CDT 2026","Sat May 09 00:33:00 CDT 2026","9881","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SEMANTIC_MISMATCH (v87)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v87_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S749_v87_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:44:36 CDT 2026","Sat May 09 00:44:45 CDT 2026","9252","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SEMANTIC_MISMATCH (v81)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v81_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S749_v81_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:24:36 CDT 2026","Sat May 09 01:24:50 CDT 2026","13411","ts-admin-basic-info-service","Flow_Scenario_994 | PUT /api/v1/adminbasicservice/adminbasic/stations","[Valid] v6","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_994","test_positive_flow_S994_v6","test_positive_flow_S994_v6","Microservice test scenario with 1 steps."
"passed","Fri May 08 23:59:37 CDT 2026","Fri May 08 23:59:46 CDT 2026","8961","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] OVERFLOW (v67)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v67_fault_Root1_OVERFLOW","test_negative_flow_S276_v67_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:21:34 CDT 2026","Fri May 08 23:21:39 CDT 2026","5044","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v76)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v76_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v76_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:27:06 CDT 2026","Sat May 09 00:27:15 CDT 2026","8557","ts-admin-basic-info-service","Flow_Scenario_1040 | POST /api/v1/adminbasicservice/adminbasic/stations","[Valid] v7","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_1040","test_positive_flow_S1040_v7","test_positive_flow_S1040_v7","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:02:28 CDT 2026","Sat May 09 01:02:42 CDT 2026","13201","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Valid] v2","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_positive_flow_S894_v2","test_positive_flow_S894_v2","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:31:46 CDT 2026","Fri May 08 23:31:55 CDT 2026","9229","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v247)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v247_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v247_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:56:45 CDT 2026","Sat May 09 00:56:59 CDT 2026","14393","ts-execute-service","Flow_Scenario_420 | GET /api/v1/executeservice/execute/execute/{orderId}","[Fault: GET__api_v1_executeservice_execute_execute__orderId_] SPECIAL_CHARACTERS (v62)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_420","test_negative_flow_S420_v62_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S420_v62_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:13:44 CDT 2026","Sat May 09 00:13:53 CDT 2026","8988","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] TYPE_MISMATCH (v44)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v44_fault_Root1_TYPE_MISMATCH","test_negative_flow_S276_v44_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:56:13 CDT 2026","Sat May 09 01:56:25 CDT 2026","12773","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] TYPE_MISMATCH (v121)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v121_fault_Root1_TYPE_MISMATCH","test_negative_flow_S3_v121_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:07:28 CDT 2026","Sat May 09 00:07:42 CDT 2026","13343","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SEMANTIC_MISMATCH (v39)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v39_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S276_v39_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:18:13 CDT 2026","Sat May 09 02:18:26 CDT 2026","13309","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v35","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v35","test_positive_flow_S178_v35","Microservice test scenario with 1 steps."
